time_s,lat_deg,lon_deg,alt_m,Px_m,Py_m,Pz_m,roll_deg,pitch_deg,yaw_deg,Bx_true_nT,By_true_nT,Bz_true_nT,B_total_true_nT,B_proj_D1_nT,B_proj_D2_nT,B_proj_D3_nT,B_proj_D4_nT,Bx_meas_nT,By_meas_nT,Bz_meas_nT,B_total_meas_nT
86.0,23.068853068660623,72.5714,1086.0,5160.000000006112,0.0,-86.0,0.0,5.0,0.0,33919.78677387025,390.3851996607007,29659.6107454928,45059.92504391335,36812.31227827484,2394.196708245803,-36560.20962713683,-2891.352261826138,34059.943795422834,324.4383196400014,29482.52411439385,45048.90963970636
87.0,23.06939205783109,72.5714,1087.0,5220.000000005475,0.0,-87.0,0.0,5.0,0.0,34013.636110675165,376.9154520108155,29572.534783351348,45073.3216020288,36897.22735712522,2489.1024073548474,-36399.11240948006,-2698.007622092782,33984.330650011216,306.1487108057772,29492.16159228452,44997.95608855853
88.0,23.069931047001567,72.5714,1088.0,5280.000000006254,0.0,-88.0,0.0,5.0,0.0,34030.842739713575,368.6865833709036,29601.71149060197,45105.382279110665,37004.76402721236,2450.0597025911093,-36753.14713851286,-2804.9881998153096,34213.61489059101,262.6418563790769,29662.609909002917,45282.56674748099
89.0,23.07047003617204,72.5714,1089.0,5340.000000006325,0.0,-89.0,0.0,5.0,0.0,34038.09290016844,401.6758917386478,29613.477241890727,45118.85577182207,36972.80116690555,2191.819217000904,-36474.95505794416,-2623.398655590689,33888.86187205383,402.4530675527877,29718.76086963264,45075.73266272146
90.0,23.071009025342512,72.5714,1090.0,5400.0000000063965,0.0,-90.0,0.0,5.0,0.0,33998.90807199126,407.3092678099965,29620.95468428369,45094.26357460275,37119.60675782885,2408.1420114364864,-36574.09926317453,-2690.373308107002,34118.032650759975,358.4214104925624,29702.58886245117,45237.28996080149
91.0,23.071548014512985,72.5714,1091.0,5460.000000006467,0.0,-91.0,0.0,5.0,0.0,33972.86919803457,372.7214364768899,29551.382062000783,45028.64582230202,36911.16893468455,2197.191933188555,-36330.27647863708,-2749.982147567034,33856.66538435302,490.8989962095217,29572.286953474748,44955.92206185054
92.0,23.072087003683457,72.5714,1092.0,5520.000000006538,0.0,-92.0,0.0,5.0,0.0,33955.02442686928,286.69323759203746,29539.81646117146,45006.96205479177,36885.13271555315,2550.513669608036,-36488.973908263535,-2698.863654144727,34044.967216316574,235.77922315277272,29498.873099896704,45047.74021819463
93.0,23.07262599285393,72.5714,1093.0,5580.000000006609,0.0,-93.0,0.0,5.0,0.0,33938.046393120254,290.36596138292003,29528.584962663364,44986.80512406211,36793.5233389001,2219.473844881317,-36564.52707362845,-2574.0261787471622,33840.614011426405,252.6839555979421,29689.32121792282,45018.960452600055
94.0,23.0731649820244,72.5714,1094.0,5640.00000000668,0.0,-94.0,0.0,5.0,0.0,33952.70609404473,274.49631515829464,29445.23885585538,44943.11616492556,36924.83073425914,2414.7006515518974,-36609.73615118136,-2961.841636324636,34169.5125924499,373.3589529025243,29513.290386627505,45152.29005442253
95.0,23.07370397119488,72.5714,1095.0,5700.00000000746,0.0,-95.0,0.0,5.0,0.0,33902.63967097296,295.8411495312766,29438.117424993696,44900.771220250805,36592.0770300998,2505.564021938424,-36257.93836251613,-2548.917684140263,33733.63677826031,163.45897366400877,29356.327217832448,44718.88769685711
96.0,23.074242960365343,72.5714,1096.0,5760.0000000061145,0.0,-96.0,0.0,5.0,0.0,33907.12047101252,274.18973461349697,29374.761052151327,44862.50757054614,36658.533547809326,2325.5132559888784,-36440.11091482978,-2679.97624105275,33820.08207483319,248.06674934417217,29485.201012018937,44869.10482035212
97.0,23.07478194953582,72.5714,1097.0,5820.000000006893,0.0,-97.0,0.0,5.0,0.0,33931.51334288719,276.2474690377369,29458.555580162843,44935.8476861428,36615.172592747535,2183.294885741811,-36595.998853353085,-2520.324554961745,33738.094119262336,154.2406003873271,29664.6401938787,44925.20075409008
98.0,23.07532093870629,72.5714,1098.0,5880.000000006965,0.0,-98.0,0.0,5.0,0.0,33919.864702790524,216.5260427920056,29494.716379221267,44950.44381620192,36840.92983783477,2360.66559653782,-36599.98415703623,-2710.399168519607,33996.68405374113,255.7716191980792,29605.013142965232,45081.00208476103
99.0,23.075859927876763,72.5714,1099.0,5940.000000007036,0.0,-99.0,0.0,5.0,0.0,33882.89773573837,229.893571712587,29481.60780603661,44914.01572843134,36822.66229724258,2344.256596375708,-36441.02359972376,-2710.266669569518,33912.7793569923,323.74141427266915,29535.43380466424,44972.47227192498
100.0,23.07639891704724,72.5714,1099.0,6000.000000007461,0.0,-99.0,0.0,0.0,0.0,36368.1236568941,235.824302229901,26430.79986057523,44958.68339591859,36331.60230393509,5539.108310786376,-36097.79505617252,-5979.681318684002,36350.63126731041,292.0152166061827,26375.06682734032,44912.11213654243
101.0,23.076937906217708,72.5714,1099.0,6060.000000007178,0.0,-99.0,0.0,0.0,0.0,36331.86909859334,216.62113742244853,26474.53716409004,44955.00811886574,36592.13868365249,5575.87755830305,-36215.61344088399,-5705.271913343131,36411.562479312,219.06961198731352,26641.800452977008,45118.01641313572
102.0,23.07747689538818,72.5714,1099.0,6120.000000007249,0.0,-99.0,0.0,0.0,0.0,36356.49215161451,155.13648317346264,26505.75383511254,44993.03918681647,36348.43658118807,5582.785323563467,-36233.44000438,-5861.664776942618,36384.46674841526,170.55332404194726,26473.282229033604,44996.59077064555
103.0,23.078015884558653,72.5714,1099.0,6180.00000000732,0.0,-99.0,0.0,0.0,0.0,36356.57629613295,133.95091026446863,26517.358473803142,44999.876480398,36209.37060100693,5604.141232073848,-36278.18578664784,-5655.82007813963,36263.738915120375,-7.420252699973743,26512.326374845587,44921.73488380095
104.0,23.078554873729125,72.5714,1099.0,6240.000000007391,0.0,-99.0,0.0,0.0,0.0,36396.040332100456,136.82770326962196,26423.673146370536,44976.671466689135,36315.29676493467,5564.840043285838,-36052.97398586063,-5782.506984335359,36249.92584480843,207.84164559118813,26422.835053330637,44858.29392831688
105.0,23.0790938628996,72.5714,1099.0,6300.000000007816,0.0,-99.0,0.0,0.0,0.0,36371.49614027432,121.26537034320091,26434.382330068667,44963.06268421093,36377.16999618262,5604.985416790762,-36279.67036964297,-5830.777867215064,36413.16551556499,139.98957574650558,26509.50399995059,45041.00378842201
106.0,23.07963285207007,72.5714,1099.0,6360.000000007533,0.0,-99.0,0.0,0.0,0.0,36311.42186224429,110.5977916493402,26409.981807879285,44900.09720058416,36249.20141263621,5697.929361990052,-36259.21715552513,-5776.920170442778,36365.82183397691,29.867079502972143,26428.31063428609,44954.74938963968
107.0,23.080171841240546,72.5714,1099.0,6420.000000007958,0.0,-99.0,0.0,0.0,0.0,36321.01387835731,146.56520398560235,26407.477358118103,44906.48495407277,36581.50605854486,5515.740954402995,-36270.79321289819,-5693.305173451238,36399.6302960448,211.43017105554148,26692.311597131426,45138.20207766732
108.0,23.08071083041101,72.5714,1099.0,6480.000000006967,0.0,-99.0,0.0,0.0,0.0,36343.55454356147,62.11611396772582,26418.35201625904,44930.91517571638,36378.60991124356,5545.649167738456,-36238.34920591052,-5774.702935459525,36345.92192109274,159.917857825058,26542.20941993868,45006.00509828997
109.0,23.081249819581487,72.5714,1099.0,6540.000000007746,0.0,-99.0,0.0,0.0,0.0,36394.27888361939,81.91213477304137,26434.480231780228,44981.46273945376,36536.38101855856,5688.96867103229,-36132.01307760649,-5708.533340175572,36401.60081044414,183.56820491760504,26531.074529053894,45044.5130344973
110.0,23.08178880875196,72.5714,1099.0,6600.000000007817,0.0,-99.0,0.0,0.0,0.0,36483.3864864945,79.45451887983302,26434.48976009489,45053.59088263733,36543.90075394455,6023.631673975654,-36283.361128823206,-6095.777541010734,36782.987568788216,144.05704383899328,26287.271309750773,45210.94513311964
111.0,23.08232779792243,72.5714,1099.0,6660.000000007888,0.0,-99.0,0.0,0.0,0.0,36547.04331072307,138.15902577755867,26438.58467232534,45107.69581953825,36239.027966738126,6016.480471749865,-36295.27922246842,-6034.698750911442,36626.5900120705,-16.468761945027946,26189.9626596866,45026.897641834046
112.0,23.082866787092904,72.5714,1099.0,6720.00000000796,0.0,-99.0,0.0,0.0,0.0,36645.48712508164,206.25693965839235,26489.979912186627,45217.84276486145,36525.64487555527,5445.030490423448,-36206.57211825915,-6041.440538266701,36467.76165044259,396.4156829892629,26520.18593976294,45092.9600654782
113.0,23.083405776263376,72.5714,1099.0,6780.000000008031,0.0,-99.0,0.0,0.0,0.0,36638.455439311205,251.5609700291352,26465.653391134743,45198.12506420722,36244.55949108613,5663.901210362274,-36196.08512947476,-5883.778918283115,36368.01142705496,116.1998546865072,26367.427080871294,44920.89679013203
114.0,23.08394476543385,72.5714,1099.0,6840.000000008102,0.0,-99.0,0.0,0.0,0.0,36601.38389401827,245.7358900202901,26494.43804133064,45184.91934496345,36492.561093802535,5666.375154411279,-36264.27389441642,-6034.86678460538,36571.4200868832,258.4128134286002,26437.84731186688,45127.54496800169
115.0,23.08448375460432,72.5714,1099.0,6900.000000008173,0.0,-99.0,0.0,0.0,0.0,36600.38912161044,221.7845359198687,26541.46839190239,45211.58277070188,36722.06153563804,5654.488274381239,-36090.5887615268,-5850.070791052263,36510.42264211063,358.12544607587853,26547.18223210665,45143.01828417492
116.0,23.0850227437748,72.5714,1099.0,6960.000000008952,0.0,-99.0,0.0,0.0,0.0,36599.729085776686,204.4539352690609,26489.95195188015,45180.74285552213,36441.02352467081,5703.060350665583,-36496.06345147832,-6008.807376749264,36654.07258854232,108.55935844113029,26511.297610837937,45236.95086398791
117.0,23.085561732945266,72.5714,1099.0,7020.000000008315,0.0,-99.0,0.0,0.0,0.0,36504.69015844685,212.43973894681943,26518.08609214715,45120.35487667864,36432.41381823498,5559.004831331387,-36112.37081809789,-6007.1814000432,36421.118754203744,332.64883115373607,26404.507652931545,44986.73772287117
118.0,23.08610072211573,72.5714,1099.0,7080.000000007324,0.0,-99.0,0.0,0.0,0.0,36539.56253901202,253.7860673031981,26525.98025616792,45153.42364052739,36599.35404846079,5600.695147606596,-36179.44741798609,-5951.2189993228085,36516.27102025242,333.6061847136053,26512.019906674712,45126.89377569569
119.0,23.08663971128621,72.5714,1099.0,7140.000000008457,0.0,-99.0,0.0,0.0,0.0,36505.31734765772,250.4256991507501,26513.670467506858,45118.462178398106,36627.26611491956,5471.595596910444,-36397.085814581456,-5931.285766716303,36558.06440154198,298.722676232691,26682.87946430107,45260.99164325729
120.0,23.087178700456683,72.5714,1099.0,7200.000000008528,0.0,-99.0,0.0,0.0,0.0,36486.040529698206,230.32743823217888,26532.41904468769,45113.7835326022,36474.645451469805,5405.678940676809,-36105.75177039906,-5783.073691912519,36273.10591369314,323.15237046392315,26583.361897210765,44972.411207746176
121.0,23.087717689627155,72.5714,1099.0,7260.000000008599,0.0,-99.0,0.0,0.0,0.0,36457.09463289291,260.02899031206243,26650.75105189233,45160.268995849125,36555.77889522656,5365.142118074614,-36140.68555369454,-5703.617030092035,36271.40579438085,326.30462552964246,26685.57918369712,45031.56103644038
122.0,23.088256678797627,72.5714,1099.0,7320.00000000867,0.0,-99.0,0.0,0.0,0.0,36501.60658750218,304.21909891787925,26691.216467834165,45220.359012967936,36761.26629676321,5478.363420726609,-36329.74192338654,-5716.351751205976,36496.7888169458,289.9075048478667,26801.88108992109,45281.78960982414
123.0,23.0887956679681,72.5714,1099.0,7380.000000008741,0.0,-99.0,0.0,0.0,0.0,36543.05874635928,310.77044396913954,26676.435310382032,45245.1535711584,36712.14124876823,5586.990594418076,-36420.33785599879,-5692.290576904811,36551.364388628,171.95080545019138,26783.22035783487,45314.15560822134
124.0,23.08933465713857,72.5714,1099.0,7440.000000008104,0.0,-99.0,0.0,0.0,0.0,36583.77631559904,274.2743071553065,26825.871778070254,45366.0149512696,36734.492240631625,5756.377864284312,-36521.15306337968,-5763.669364014409,36708.9516781996,95.53588556030073,26732.29812569639,45411.14426546565
125.0,23.089873646309044,72.5714,1099.0,7500.000000008883,0.0,-99.0,0.0,0.0,0.0,36747.93786838459,198.6615883628632,26830.284394081744,45500.70949636557,36861.82731869243,5519.64513251345,-36428.43756128015,-6001.384087252367,36724.36760910336,396.2623562277317,26746.86362704334,45433.80805113277
126.0,23.09041263547952,72.5714,1099.0,7560.000000009309,0.0,-99.0,0.0,0.0,0.0,36746.98137218809,225.26067722817777,26841.42410886359,45506.63062161961,36853.78036090636,5701.018993560184,-36523.54727892808,-5976.592196721279,36829.86887210592,262.3218163514852,26716.76092580473,45500.476571553154
127.0,23.09095162464999,72.5714,1099.0,7620.000000009026,0.0,-99.0,0.0,0.0,0.0,36703.25896092776,238.0229783329341,26832.011622366896,45465.8412546603,36852.38246259804,5546.184381614132,-36674.8365411628,-5863.564338395684,36778.78588460215,214.30919176303036,26897.653642276666,45565.43416927972
128.0,23.09149061382046,72.5714,1099.0,7680.000000009097,0.0,-99.0,0.0,0.0,0.0,36648.533061237904,238.4574162733903,26862.974876932185,45439.97421564754,37053.79204356663,5458.060625852412,-36351.78183919359,-5620.788749728136,36582.82838289999,374.4426799447569,26988.263378945856,45462.18098622884
129.0,23.092029602990934,72.5714,1099.0,7740.000000009168,0.0,-99.0,0.0,0.0,0.0,36708.99401597002,190.21350459849984,26838.56186136236,45474.11159800737,36763.13822587818,5664.739395073221,-36462.76251692711,-5913.070644352304,36721.08393630009,237.59708253029552,26694.406321967068,45399.182665690125
130.0,23.09256859216141,72.5714,1099.0,7800.000000009592,0.0,-99.0,0.0,0.0,0.0,36677.39377218673,198.3663392014984,26796.080155031832,45423.56739402423,36696.28958341575,5565.020703063439,-36677.90205765439,-5948.258449947184,36757.35308534177,173.9088444562522,26786.56085797277,45482.44818305786
131.0,23.09310758133188,72.5714,1099.0,7860.00000000931,0.0,-99.0,0.0,0.0,0.0,36681.18935290378,254.53875125643904,26809.697830940026,45434.94624301632,36978.98989106979,5450.092670006391,-36474.63290800185,-5785.613073946618,36671.554973852944,363.6775766065783,26941.1483701429,45505.611533986645
132.0,23.09364657050235,72.5714,1099.0,7920.00000000938,0.0,-99.0,0.0,0.0,0.0,36651.01659538208,342.4542858410032,26824.83659963529,45420.10734256357,36760.49155256288,5378.175689250875,-36448.398146310006,-5927.501581330533,36595.88099269432,373.0054978330664,26804.87726938249,45364.072614344455
133.0,23.094185559672823,72.5714,1099.0,7980.0000000094515,0.0,-99.0,0.0,0.0,0.0,36645.00757341411,338.0813775413033,26795.61218007444,45397.97034205792,37035.9994982685,5363.57444325211,-36418.75267638901,-5741.228986330384,36615.36164299732,430.8049281566153,26998.319768946312,45494.83016211711
134.0,23.094724548843296,72.5714,1099.0,8040.000000009523,0.0,-99.0,0.0,0.0,0.0,36625.77989584458,337.59517429303,26861.42648836156,45421.33811844617,36827.194699412976,5302.297330981598,-36374.5661376596,-5878.351397605831,36538.65515820229,445.4326443033736,26855.92932845538,45348.7890809184
135.0,23.095263538013768,72.5714,1099.0,8100.000000009594,0.0,-99.0,0.0,0.0,0.0,36639.57452447763,341.02774550818776,26827.02321860261,45412.15581790189,36850.24624262944,5516.4764129118485,-36390.20849300638,-5874.714106008672,36646.57737725926,354.32366034418374,26781.51700852564,45391.04352184115
136.0,23.09580252718424,72.5714,1099.0,8160.000000009665,0.0,-99.0,0.0,0.0,0.0,36669.963798170415,343.897795385954,26841.561873068986,45445.285282838646,36959.05920805586,5493.686451172241,-36356.69428210728,-5869.324759373849,36666.98069594958,423.4878228786977,26826.3243241293,45434.55174244197
137.0,23.09634151635472,72.5714,1099.0,8220.000000010445,0.0,-99.0,0.0,0.0,0.0,36626.67860260405,306.6449608362378,26872.766675943283,45428.55055370078,36989.55387098328,5309.735324694535,-36502.87500258935,-5818.652840227026,36641.88862216551,431.1058801980993,27004.421768169344,45519.80502058749
138.0,23.096880505525185,72.5714,1099.0,8280.000000009808,0.0,-99.0,0.0,0.0,0.0,36559.313957310376,339.78634811974325,26839.17378403416,45354.60441014941,36923.78705125926,5224.673576677144,-36445.58482340552,-5885.326754866007,36580.64121316855,493.1388564350651,26959.09868999864,45444.24605684836
139.0,23.097419494695657,72.5714,1099.0,8340.000000009879,0.0,-99.0,0.0,0.0,0.0,36493.6916020478,432.520084522106,26891.84051181835,45333.73673636405,36822.24373514591,5403.105591635519,-36359.93435112367,-5899.88831069669,36583.152592613296,415.299062919632,26794.472734372997,45348.024169076525
140.0,23.09795848386613,72.5714,1099.0,8400.00000000995,0.0,-99.0,0.0,0.0,0.0,36461.95585615025,503.365636634618,26938.24247545042,45336.48100025138,36851.65465851592,5176.362256714934,-36662.34497061888,-5713.626914793059,36547.99924104694,314.61592067627635,27116.991971583568,45510.28988358609
141.0,23.0984974730366,72.5714,1099.0,8460.000000009313,0.0,-99.0,0.0,0.0,0.0,36511.69352535415,494.92326195796943,26925.45778067745,45368.81076051762,36955.86941708225,5224.436354585058,-36368.99907104601,-5844.924582630622,36543.773307580006,522.801598315894,26957.425532292105,45413.91285053593
142.0,23.099036462207074,72.5714,1099.0,8520.000000010092,0.0,-99.0,0.0,0.0,0.0,36464.22476189073,463.521800943915,26908.12719161315,45319.99391996502,36874.18563906032,5221.1910771789935,-36164.12109954103,-5784.714596041962,36392.21149484677,551.4798062577646,26860.81759018213,45234.95008370635
143.0,23.099575451377547,72.5714,1099.0,8580.000000010163,0.0,-99.0,0.0,0.0,0.0,36540.900341935245,465.8709255853323,26938.215229758487,45399.58010029764,36841.62642334932,5250.843155790071,-36462.894309123054,-5972.405044789858,36601.59761062217,476.4412792127149,26881.97955594195,45415.248196927445
144.0,23.10011444054802,72.5714,1099.0,8640.000000010234,0.0,-99.0,0.0,0.0,0.0,36545.628208071386,512.451420720302,26931.24655003181,45399.75317465703,36996.78565918648,5134.924245274203,-36515.4972112276,-5841.64909365603,36584.74790699138,514.4248473323661,27078.75654897482,45518.86936843126
145.0,23.10065342971849,72.5714,1099.0,8700.000000010305,0.0,-99.0,0.0,0.0,0.0,36536.22815187237,553.3410516755787,26905.06435210179,45377.13787443936,37071.56110879839,5375.242100644199,-36249.32776305602,-5817.469866866866,36595.46264609417,547.5277225296176,26902.28974498748,45423.131402534
146.0,23.101192418888964,72.5714,1099.0,8760.000000010376,0.0,-99.0,0.0,0.0,0.0,36515.60085071594,574.3581538678962,26946.48313586812,45385.37149973928,36993.98373146335,5317.579624655963,-36008.26126562656,-5762.175129903419,36408.573892962566,619.3458492241801,26813.22480781272,45220.75703473539
147.0,23.10173140805944,72.5714,1099.0,8820.000000010801,0.0,-99.0,0.0,0.0,0.0,36538.43048461946,589.50013230037,27001.196258939533,45436.42824979887,37219.41180200718,5175.64307665506,-36399.89319547832,-5601.814315059022,36544.87011310294,539.3995254740563,27211.31822367416,45566.15325986721
148.0,23.10227039722991,72.5714,1099.0,8880.000000010517,0.0,-99.0,0.0,0.0,0.0,36591.08207741198,594.5566796189256,26931.31040783628,45437.3884100353,37070.476938597145,4906.9397847065775,-36274.97823306153,-5958.759088386024,36464.49934237963,799.9121624243666,27054.52808840949,45411.97046863896
149.0,23.10280938640038,72.5714,1099.0,8940.000000010588,0.0,-99.0,0.0,0.0,0.0,36569.60964528291,616.1678355687646,26948.13133290221,45430.36203625615,37010.61886019927,5196.726695738311,-36373.20339909568,-5905.116724174792,36583.36636691661,582.7508712471232,26968.88793643475,45453.30801869057
150.0,23.103348375570853,72.5714,1099.0,9000.000000010306,0.0,-99.0,0.0,0.0,0.0,36651.166347540704,617.8620338086154,26927.48281927001,45483.83316201488,37078.19128769045,5255.1114217226495,-36503.78693651428,-6098.919769666986,36778.3709249895,614.1041127040248,26945.491477885167,45596.986772616176
